Product_ID,Product_Name,Category,Brand,Price,Rating,Popularity,Discount,Description,Purchase_Status
2658,Samsung_Tablet_2657,Tablet,Samsung,19694,2.9,15,31,Samsung Tablet premium quality product rating 2.9,1
2659,Lenovo_Smartphone_2658,Smartphone,Lenovo,82614,3.4,85,65,Lenovo Smartphone premium quality product rating 3.4,1
2660,Lenovo_Smartwatch_2659,Smartwatch,Lenovo,51972,5.0,72,29,Lenovo Smartwatch premium quality product rating 5.0,0
2661,OnePlus_Headphones_2660,Headphones,OnePlus,68620,3.3,47,21,OnePlus Headphones premium quality product rating 3.3,1
2662,Sony_Headphones_2661,Headphones,Sony,109919,2.7,70,59,Sony Headphones premium quality product rating 2.7,0
2663,HP_Laptop_2662,Laptop,HP,95417,4.5,37,14,HP Laptop premium quality product rating 4.5,1
2664,OnePlus_Television_2663,Television,OnePlus,135017,3.4,52,22,OnePlus Television premium quality product rating 3.4,0
2665,Apple_Headphones_2664,Headphones,Apple,70252,4.3,25,36,Apple Headphones premium quality product rating 4.3,0
2666,Dell_Camera_2665,Camera,Dell,5018,4.0,69,4,Dell Camera premium quality product rating 4.0,1
2667,Lenovo_Headphones_2666,Headphones,Lenovo,42487,3.6,71,17,Lenovo Headphones premium quality product rating 3.6,1
2668,Apple_Gaming Console_2667,Gaming Console,Apple,16394,3.2,8,64,Apple Gaming Console premium quality product rating 3.2,1
2669,OnePlus_Gaming Console_2668,Gaming Console,OnePlus,75162,5.0,49,10,OnePlus Gaming Console premium quality product rating 5.0,0
2670,Samsung_Camera_2669,Camera,Samsung,28233,4.6,92,66,Samsung Camera premium quality product rating 4.6,1
2671,Dell_Tablet_2670,Tablet,Dell,85501,4.9,11,43,Dell Tablet premium quality product rating 4.9,0
2672,HP_Television_2671,Television,HP,101629,3.8,67,12,HP Television premium quality product rating 3.8,1
2673,Sony_Headphones_2672,Headphones,Sony,59515,3.6,17,47,Sony Headphones premium quality product rating 3.6,1
2674,Apple_Tablet_2673,Tablet,Apple,92457,3.1,37,29,Apple Tablet premium quality product rating 3.1,0
2675,Asus_Television_2674,Television,Asus,134677,3.7,6,33,Asus Television premium quality product rating 3.7,0
2676,Dell_Television_2675,Television,Dell,137141,4.4,8,23,Dell Television premium quality product rating 4.4,1
2677,Apple_Tablet_2676,Tablet,Apple,23540,4.1,76,9,Apple Tablet premium quality product rating 4.1,1
2678,Lenovo_Smartwatch_2677,Smartwatch,Lenovo,59781,3.8,6,23,Lenovo Smartwatch premium quality product rating 3.8,1
2679,Asus_Laptop_2678,Laptop,Asus,120310,4.0,64,55,Asus Laptop premium quality product rating 4.0,0
2680,Sony_Smartwatch_2679,Smartwatch,Sony,18894,3.2,89,5,Sony Smartwatch premium quality product rating 3.2,0
2681,Dell_Tablet_2680,Tablet,Dell,15691,4.2,92,21,Dell Tablet premium quality product rating 4.2,0
2682,OnePlus_Gaming Console_2681,Gaming Console,OnePlus,45332,2.8,18,61,OnePlus Gaming Console premium quality product rating 2.8,0
2683,Samsung_Gaming Console_2682,Gaming Console,Samsung,101784,2.6,14,56,Samsung Gaming Console premium quality product rating 2.6,1
2684,Apple_Laptop_2683,Laptop,Apple,16628,4.8,92,10,Apple Laptop premium quality product rating 4.8,1
2685,Dell_Tablet_2684,Tablet,Dell,46876,3.5,24,29,Dell Tablet premium quality product rating 3.5,0
2686,Dell_Smartphone_2685,Smartphone,Dell,75072,2.7,95,16,Dell Smartphone premium quality product rating 2.7,1
2687,OnePlus_Tablet_2686,Tablet,OnePlus,103863,3.0,30,54,OnePlus Tablet premium quality product rating 3.0,1
2688,OnePlus_Tablet_2687,Tablet,OnePlus,148977,4.6,98,11,OnePlus Tablet premium quality product rating 4.6,1
2689,Dell_Smartwatch_2688,Smartwatch,Dell,16246,3.1,12,12,Dell Smartwatch premium quality product rating 3.1,1
2690,HP_Camera_2689,Camera,HP,142378,3.4,31,60,HP Camera premium quality product rating 3.4,0
2691,Lenovo_Tablet_2690,Tablet,Lenovo,16752,3.2,40,48,Lenovo Tablet premium quality product rating 3.2,0
2692,Dell_Camera_2691,Camera,Dell,146006,3.0,13,53,Dell Camera premium quality product rating 3.0,1
2693,Asus_Television_2692,Television,Asus,108018,3.1,17,23,Asus Television premium quality product rating 3.1,0
2694,Samsung_Gaming Console_2693,Gaming Console,Samsung,129594,4.0,10,20,Samsung Gaming Console premium quality product rating 4.0,1
2695,HP_Laptop_2694,Laptop,HP,67110,3.2,16,21,HP Laptop premium quality product rating 3.2,0
2696,OnePlus_Smartwatch_2695,Smartwatch,OnePlus,146583,2.6,63,14,OnePlus Smartwatch premium quality product rating 2.6,1
2697,Apple_Laptop_2696,Laptop,Apple,19656,5.0,20,69,Apple Laptop premium quality product rating 5.0,1
2698,Sony_Tablet_2697,Tablet,Sony,128747,4.1,31,65,Sony Tablet premium quality product rating 4.1,1
2699,Dell_Smartwatch_2698,Smartwatch,Dell,92804,4.5,80,44,Dell Smartwatch premium quality product rating 4.5,0
2700,Dell_Laptop_2699,Laptop,Dell,62728,4.7,90,0,Dell Laptop premium quality product rating 4.7,0
2701,Lenovo_Laptop_2700,Laptop,Lenovo,55374,3.3,22,59,Lenovo Laptop premium quality product rating 3.3,1
2702,Samsung_Tablet_2701,Tablet,Samsung,112373,3.0,71,66,Samsung Tablet premium quality product rating 3.0,1
2703,OnePlus_Television_2702,Television,OnePlus,92629,2.8,71,6,OnePlus Television premium quality product rating 2.8,0
2704,OnePlus_Tablet_2703,Tablet,OnePlus,50643,2.5,14,68,OnePlus Tablet premium quality product rating 2.5,1
2705,Lenovo_Smartphone_2704,Smartphone,Lenovo,102994,3.2,67,69,Lenovo Smartphone premium quality product rating 3.2,1
2706,HP_Television_2705,Television,HP,75410,3.8,74,33,HP Television premium quality product rating 3.8,1
2707,OnePlus_Television_2706,Television,OnePlus,140504,4.7,98,4,OnePlus Television premium quality product rating 4.7,1
2708,OnePlus_Tablet_2707,Tablet,OnePlus,67713,3.4,25,28,OnePlus Tablet premium quality product rating 3.4,1
2709,Samsung_Smartphone_2708,Smartphone,Samsung,7977,3.8,34,31,Samsung Smartphone premium quality product rating 3.8,1
2710,Samsung_Smartphone_2709,Smartphone,Samsung,147957,4.5,96,17,Samsung Smartphone premium quality product rating 4.5,0
2711,Apple_Laptop_2710,Laptop,Apple,58096,4.0,21,9,Apple Laptop premium quality product rating 4.0,1
2712,Sony_Smartwatch_2711,Smartwatch,Sony,53263,4.8,55,18,Sony Smartwatch premium quality product rating 4.8,0
2713,OnePlus_Tablet_2712,Tablet,OnePlus,26661,3.7,44,58,OnePlus Tablet premium quality product rating 3.7,1
2714,OnePlus_Camera_2713,Camera,OnePlus,130756,4.0,23,46,OnePlus Camera premium quality product rating 4.0,1
2715,Lenovo_Camera_2714,Camera,Lenovo,137019,3.5,83,38,Lenovo Camera premium quality product rating 3.5,1
2716,OnePlus_Camera_2715,Camera,OnePlus,96742,3.0,52,13,OnePlus Camera premium quality product rating 3.0,1
2717,Asus_Gaming Console_2716,Gaming Console,Asus,67235,4.6,46,27,Asus Gaming Console premium quality product rating 4.6,1
2718,Sony_Smartphone_2717,Smartphone,Sony,94523,4.6,82,2,Sony Smartphone premium quality product rating 4.6,1
2719,Apple_Smartphone_2718,Smartphone,Apple,118687,2.8,2,32,Apple Smartphone premium quality product rating 2.8,1
2720,Samsung_Television_2719,Television,Samsung,90802,4.8,59,8,Samsung Television premium quality product rating 4.8,0
2721,Dell_Gaming Console_2720,Gaming Console,Dell,47262,3.0,68,20,Dell Gaming Console premium quality product rating 3.0,0
2722,OnePlus_Gaming Console_2721,Gaming Console,OnePlus,124318,4.8,31,68,OnePlus Gaming Console premium quality product rating 4.8,1
2723,Sony_Smartphone_2722,Smartphone,Sony,47129,3.1,97,9,Sony Smartphone premium quality product rating 3.1,1
2724,HP_Tablet_2723,Tablet,HP,112535,4.2,14,10,HP Tablet premium quality product rating 4.2,1
2725,Dell_Laptop_2724,Laptop,Dell,28655,3.5,44,27,Dell Laptop premium quality product rating 3.5,0
2726,Sony_Laptop_2725,Laptop,Sony,54151,3.8,92,59,Sony Laptop premium quality product rating 3.8,1
2727,Lenovo_Television_2726,Television,Lenovo,21944,3.5,84,25,Lenovo Television premium quality product rating 3.5,1
2728,Lenovo_Laptop_2727,Laptop,Lenovo,77264,4.5,49,1,Lenovo Laptop premium quality product rating 4.5,1
2729,Asus_Gaming Console_2728,Gaming Console,Asus,89963,4.3,94,29,Asus Gaming Console premium quality product rating 4.3,1
2730,Sony_Laptop_2729,Laptop,Sony,143426,3.9,3,55,Sony Laptop premium quality product rating 3.9,1
2731,Dell_Tablet_2730,Tablet,Dell,148622,3.9,98,53,Dell Tablet premium quality product rating 3.9,1
2732,HP_Tablet_2731,Tablet,HP,140362,4.0,47,47,HP Tablet premium quality product rating 4.0,1
2733,OnePlus_Headphones_2732,Headphones,OnePlus,38329,3.4,72,21,OnePlus Headphones premium quality product rating 3.4,1
2734,Apple_Television_2733,Television,Apple,50534,3.0,40,21,Apple Television premium quality product rating 3.0,0
2735,HP_Television_2734,Television,HP,46423,4.2,71,29,HP Television premium quality product rating 4.2,0
2736,Asus_Smartwatch_2735,Smartwatch,Asus,86863,3.8,26,27,Asus Smartwatch premium quality product rating 3.8,1
2737,OnePlus_Smartphone_2736,Smartphone,OnePlus,19620,2.6,74,11,OnePlus Smartphone premium quality product rating 2.6,0
2738,Apple_Tablet_2737,Tablet,Apple,47136,3.2,4,8,Apple Tablet premium quality product rating 3.2,1
2739,Asus_Laptop_2738,Laptop,Asus,66273,3.6,32,51,Asus Laptop premium quality product rating 3.6,1
2740,Lenovo_Smartphone_2739,Smartphone,Lenovo,94527,2.7,97,29,Lenovo Smartphone premium quality product rating 2.7,0
2741,Samsung_Laptop_2740,Laptop,Samsung,146841,4.0,24,11,Samsung Laptop premium quality product rating 4.0,0
2742,Lenovo_Television_2741,Television,Lenovo,32235,3.0,55,39,Lenovo Television premium quality product rating 3.0,0
2743,OnePlus_Laptop_2742,Laptop,OnePlus,37160,3.8,30,28,OnePlus Laptop premium quality product rating 3.8,0
2744,Asus_Smartwatch_2743,Smartwatch,Asus,144872,4.5,64,60,Asus Smartwatch premium quality product rating 4.5,1
2745,OnePlus_Smartwatch_2744,Smartwatch,OnePlus,70781,4.8,37,6,OnePlus Smartwatch premium quality product rating 4.8,1
2746,Dell_Camera_2745,Camera,Dell,33604,4.8,86,28,Dell Camera premium quality product rating 4.8,1
2747,Lenovo_Camera_2746,Camera,Lenovo,23101,2.7,30,17,Lenovo Camera premium quality product rating 2.7,1
2748,HP_Television_2747,Television,HP,120087,4.4,55,14,HP Television premium quality product rating 4.4,1
2749,Asus_Tablet_2748,Tablet,Asus,34715,5.0,81,68,Asus Tablet premium quality product rating 5.0,1
2750,Asus_Laptop_2749,Laptop,Asus,149875,3.9,68,20,Asus Laptop premium quality product rating 3.9,0
2751,Lenovo_Television_2750,Television,Lenovo,13727,3.3,95,49,Lenovo Television premium quality product rating 3.3,1
2752,OnePlus_Tablet_2751,Tablet,OnePlus,78042,2.8,41,68,OnePlus Tablet premium quality product rating 2.8,1
2753,Sony_Gaming Console_2752,Gaming Console,Sony,62572,4.2,21,64,Sony Gaming Console premium quality product rating 4.2,1
2754,HP_Smartphone_2753,Smartphone,HP,142095,2.9,90,27,HP Smartphone premium quality product rating 2.9,1
2755,Dell_Television_2754,Television,Dell,149868,3.4,25,61,Dell Television premium quality product rating 3.4,0
2756,Lenovo_Television_2755,Television,Lenovo,30757,3.4,97,31,Lenovo Television premium quality product rating 3.4,0
2757,Asus_Tablet_2756,Tablet,Asus,148431,4.6,1,2,Asus Tablet premium quality product rating 4.6,1
2758,Apple_Headphones_2757,Headphones,Apple,40885,3.9,91,34,Apple Headphones premium quality product rating 3.9,0
2759,Lenovo_Laptop_2758,Laptop,Lenovo,142493,4.4,13,61,Lenovo Laptop premium quality product rating 4.4,0
2760,OnePlus_Camera_2759,Camera,OnePlus,42077,3.8,69,48,OnePlus Camera premium quality product rating 3.8,0
2761,Dell_Headphones_2760,Headphones,Dell,32122,3.2,15,23,Dell Headphones premium quality product rating 3.2,1
2762,Apple_Headphones_2761,Headphones,Apple,17822,4.8,56,28,Apple Headphones premium quality product rating 4.8,0
2763,Samsung_Laptop_2762,Laptop,Samsung,93017,2.7,40,64,Samsung Laptop premium quality product rating 2.7,0
2764,Dell_Camera_2763,Camera,Dell,67239,3.1,69,8,Dell Camera premium quality product rating 3.1,1
2765,Sony_Headphones_2764,Headphones,Sony,149090,4.8,97,7,Sony Headphones premium quality product rating 4.8,0
2766,Apple_Gaming Console_2765,Gaming Console,Apple,92826,3.8,11,16,Apple Gaming Console premium quality product rating 3.8,0
2767,Lenovo_Headphones_2766,Headphones,Lenovo,23722,4.0,66,0,Lenovo Headphones premium quality product rating 4.0,1
2768,Asus_Headphones_2767,Headphones,Asus,88845,4.7,21,50,Asus Headphones premium quality product rating 4.7,1
2769,OnePlus_Smartwatch_2768,Smartwatch,OnePlus,119673,2.6,16,66,OnePlus Smartwatch premium quality product rating 2.6,1
2770,Apple_Laptop_2769,Laptop,Apple,78728,2.8,7,68,Apple Laptop premium quality product rating 2.8,0
2771,OnePlus_Laptop_2770,Laptop,OnePlus,71553,4.4,33,48,OnePlus Laptop premium quality product rating 4.4,0
2772,Dell_Gaming Console_2771,Gaming Console,Dell,85667,3.1,96,43,Dell Gaming Console premium quality product rating 3.1,0
2773,Samsung_Gaming Console_2772,Gaming Console,Samsung,34030,2.6,88,17,Samsung Gaming Console premium quality product rating 2.6,0
2774,Apple_Television_2773,Television,Apple,24198,3.9,8,17,Apple Television premium quality product rating 3.9,1
2775,Lenovo_Smartwatch_2774,Smartwatch,Lenovo,72394,4.0,18,55,Lenovo Smartwatch premium quality product rating 4.0,0
2776,Lenovo_Camera_2775,Camera,Lenovo,127580,4.0,15,31,Lenovo Camera premium quality product rating 4.0,1
2777,OnePlus_Television_2776,Television,OnePlus,94343,2.7,79,44,OnePlus Television premium quality product rating 2.7,0
2778,Asus_Laptop_2777,Laptop,Asus,102753,4.7,66,63,Asus Laptop premium quality product rating 4.7,1
2779,Apple_Smartwatch_2778,Smartwatch,Apple,9746,4.4,34,66,Apple Smartwatch premium quality product rating 4.4,1
2780,Lenovo_Laptop_2779,Laptop,Lenovo,141476,4.6,93,68,Lenovo Laptop premium quality product rating 4.6,1
2781,Apple_Television_2780,Television,Apple,6236,3.9,75,67,Apple Television premium quality product rating 3.9,1
2782,OnePlus_Camera_2781,Camera,OnePlus,65784,4.1,35,32,OnePlus Camera premium quality product rating 4.1,0
2783,Apple_Gaming Console_2782,Gaming Console,Apple,16399,4.7,98,7,Apple Gaming Console premium quality product rating 4.7,0
2784,HP_Gaming Console_2783,Gaming Console,HP,88220,3.5,75,13,HP Gaming Console premium quality product rating 3.5,1
2785,HP_Laptop_2784,Laptop,HP,52342,4.3,89,47,HP Laptop premium quality product rating 4.3,1
2786,Apple_Tablet_2785,Tablet,Apple,129939,4.4,18,25,Apple Tablet premium quality product rating 4.4,0
2787,Apple_Camera_2786,Camera,Apple,146296,3.4,76,40,Apple Camera premium quality product rating 3.4,1
2788,Apple_Smartphone_2787,Smartphone,Apple,43624,3.6,53,30,Apple Smartphone premium quality product rating 3.6,0
2789,HP_Camera_2788,Camera,HP,31447,3.7,18,44,HP Camera premium quality product rating 3.7,1
2790,Dell_Headphones_2789,Headphones,Dell,148954,4.0,38,35,Dell Headphones premium quality product rating 4.0,1
2791,Asus_Gaming Console_2790,Gaming Console,Asus,101134,4.8,58,58,Asus Gaming Console premium quality product rating 4.8,0
2792,Asus_Gaming Console_2791,Gaming Console,Asus,8159,2.9,92,18,Asus Gaming Console premium quality product rating 2.9,1
2793,Apple_Laptop_2792,Laptop,Apple,76632,4.2,39,17,Apple Laptop premium quality product rating 4.2,0
2794,Sony_Gaming Console_2793,Gaming Console,Sony,122118,3.0,30,10,Sony Gaming Console premium quality product rating 3.0,0
2795,Apple_Television_2794,Television,Apple,22111,4.8,36,63,Apple Television premium quality product rating 4.8,0
2796,Asus_Laptop_2795,Laptop,Asus,53106,3.0,59,35,Asus Laptop premium quality product rating 3.0,1
2797,Asus_Smartphone_2796,Smartphone,Asus,85882,2.8,89,10,Asus Smartphone premium quality product rating 2.8,1
2798,Apple_Headphones_2797,Headphones,Apple,118204,4.5,80,9,Apple Headphones premium quality product rating 4.5,0
2799,Samsung_Smartwatch_2798,Smartwatch,Samsung,120475,4.7,62,8,Samsung Smartwatch premium quality product rating 4.7,1
2800,Dell_Tablet_2799,Tablet,Dell,107263,4.8,16,28,Dell Tablet premium quality product rating 4.8,1
2801,Sony_Gaming Console_2800,Gaming Console,Sony,15282,4.0,53,19,Sony Gaming Console premium quality product rating 4.0,1
2802,OnePlus_Smartwatch_2801,Smartwatch,OnePlus,66922,3.4,70,15,OnePlus Smartwatch premium quality product rating 3.4,0
2803,Sony_Television_2802,Television,Sony,100201,4.5,33,14,Sony Television premium quality product rating 4.5,0
2804,HP_Gaming Console_2803,Gaming Console,HP,139643,4.5,81,51,HP Gaming Console premium quality product rating 4.5,0
2805,HP_Camera_2804,Camera,HP,138846,3.3,93,52,HP Camera premium quality product rating 3.3,1
2806,Sony_Laptop_2805,Laptop,Sony,103737,4.5,3,46,Sony Laptop premium quality product rating 4.5,1
2807,Dell_Smartwatch_2806,Smartwatch,Dell,5393,4.8,25,43,Dell Smartwatch premium quality product rating 4.8,0
2808,Lenovo_Camera_2807,Camera,Lenovo,57906,3.1,19,41,Lenovo Camera premium quality product rating 3.1,0
2809,Asus_Camera_2808,Camera,Asus,89752,3.5,95,54,Asus Camera premium quality product rating 3.5,0
2810,Samsung_Television_2809,Television,Samsung,29737,4.6,43,10,Samsung Television premium quality product rating 4.6,1
2811,HP_Camera_2810,Camera,HP,124229,4.2,62,63,HP Camera premium quality product rating 4.2,1
2812,OnePlus_Smartphone_2811,Smartphone,OnePlus,114844,4.6,4,64,OnePlus Smartphone premium quality product rating 4.6,1
2813,Asus_Gaming Console_2812,Gaming Console,Asus,83579,4.2,52,45,Asus Gaming Console premium quality product rating 4.2,1
2814,Asus_Gaming Console_2813,Gaming Console,Asus,52055,3.7,89,40,Asus Gaming Console premium quality product rating 3.7,0
2815,Dell_Smartphone_2814,Smartphone,Dell,18219,4.0,98,57,Dell Smartphone premium quality product rating 4.0,1
2816,OnePlus_Laptop_2815,Laptop,OnePlus,55400,4.2,62,3,OnePlus Laptop premium quality product rating 4.2,1
2817,Apple_Headphones_2816,Headphones,Apple,113877,4.4,25,27,Apple Headphones premium quality product rating 4.4,1
2818,Samsung_Smartwatch_2817,Smartwatch,Samsung,18936,3.0,83,17,Samsung Smartwatch premium quality product rating 3.0,1
2819,Asus_Smartwatch_2818,Smartwatch,Asus,87021,2.9,41,62,Asus Smartwatch premium quality product rating 2.9,0
2820,HP_Smartphone_2819,Smartphone,HP,113064,4.8,6,61,HP Smartphone premium quality product rating 4.8,0
2821,Sony_Smartphone_2820,Smartphone,Sony,34144,3.6,93,54,Sony Smartphone premium quality product rating 3.6,1
2822,Sony_Camera_2821,Camera,Sony,107870,2.9,14,46,Sony Camera premium quality product rating 2.9,0
2823,Samsung_Tablet_2822,Tablet,Samsung,114490,4.1,47,64,Samsung Tablet premium quality product rating 4.1,0
2824,HP_Camera_2823,Camera,HP,137192,3.0,23,56,HP Camera premium quality product rating 3.0,0
2825,Asus_Smartwatch_2824,Smartwatch,Asus,146112,3.9,1,2,Asus Smartwatch premium quality product rating 3.9,0
2826,Asus_Laptop_2825,Laptop,Asus,30412,2.5,29,47,Asus Laptop premium quality product rating 2.5,0
2827,Asus_Television_2826,Television,Asus,8768,3.5,19,66,Asus Television premium quality product rating 3.5,0
2828,Apple_Headphones_2827,Headphones,Apple,85800,3.3,80,8,Apple Headphones premium quality product rating 3.3,1
2829,Apple_Headphones_2828,Headphones,Apple,21868,4.1,81,55,Apple Headphones premium quality product rating 4.1,0
2830,Samsung_Tablet_2829,Tablet,Samsung,82585,4.8,13,26,Samsung Tablet premium quality product rating 4.8,0
2831,Apple_Tablet_2830,Tablet,Apple,17460,3.7,27,54,Apple Tablet premium quality product rating 3.7,0
2832,Sony_Laptop_2831,Laptop,Sony,138878,3.1,58,6,Sony Laptop premium quality product rating 3.1,1
2833,OnePlus_Headphones_2832,Headphones,OnePlus,23458,3.4,7,0,OnePlus Headphones premium quality product rating 3.4,0
2834,Lenovo_Gaming Console_2833,Gaming Console,Lenovo,86234,3.4,15,35,Lenovo Gaming Console premium quality product rating 3.4,1
2835,Samsung_Laptop_2834,Laptop,Samsung,89079,3.3,83,49,Samsung Laptop premium quality product rating 3.3,1
2836,Dell_Gaming Console_2835,Gaming Console,Dell,43795,3.9,76,43,Dell Gaming Console premium quality product rating 3.9,0
2837,Samsung_Smartwatch_2836,Smartwatch,Samsung,100117,4.0,67,8,Samsung Smartwatch premium quality product rating 4.0,1
2838,Apple_Tablet_2837,Tablet,Apple,55426,2.6,56,56,Apple Tablet premium quality product rating 2.6,1
2839,Lenovo_Camera_2838,Camera,Lenovo,116151,2.6,98,58,Lenovo Camera premium quality product rating 2.6,0
2840,Dell_Laptop_2839,Laptop,Dell,117833,3.0,56,9,Dell Laptop premium quality product rating 3.0,1
2841,Lenovo_Laptop_2840,Laptop,Lenovo,44685,4.7,18,41,Lenovo Laptop premium quality product rating 4.7,1
2842,Dell_Smartwatch_2841,Smartwatch,Dell,144968,3.4,44,22,Dell Smartwatch premium quality product rating 3.4,1
2843,OnePlus_Television_2842,Television,OnePlus,25150,3.4,65,15,OnePlus Television premium quality product rating 3.4,1
2844,HP_Smartwatch_2843,Smartwatch,HP,62899,2.7,54,50,HP Smartwatch premium quality product rating 2.7,1
2845,Dell_Smartwatch_2844,Smartwatch,Dell,96450,4.2,12,49,Dell Smartwatch premium quality product rating 4.2,0
2846,Apple_Laptop_2845,Laptop,Apple,71741,4.3,63,8,Apple Laptop premium quality product rating 4.3,0
2847,Asus_Laptop_2846,Laptop,Asus,119759,4.2,73,12,Asus Laptop premium quality product rating 4.2,0
2848,Dell_Smartphone_2847,Smartphone,Dell,116595,4.1,8,44,Dell Smartphone premium quality product rating 4.1,0
2849,Asus_Gaming Console_2848,Gaming Console,Asus,131800,3.1,54,18,Asus Gaming Console premium quality product rating 3.1,1
2850,Samsung_Camera_2849,Camera,Samsung,31855,4.4,49,22,Samsung Camera premium quality product rating 4.4,1
2851,Lenovo_Smartphone_2850,Smartphone,Lenovo,99135,2.8,55,24,Lenovo Smartphone premium quality product rating 2.8,1
2852,Sony_Smartwatch_2851,Smartwatch,Sony,15352,2.7,8,46,Sony Smartwatch premium quality product rating 2.7,1
2853,Sony_Laptop_2852,Laptop,Sony,90000,4.5,72,66,Sony Laptop premium quality product rating 4.5,0
2854,Sony_Camera_2853,Camera,Sony,74776,2.8,28,62,Sony Camera premium quality product rating 2.8,0
2855,Lenovo_Smartwatch_2854,Smartwatch,Lenovo,45517,2.7,48,19,Lenovo Smartwatch premium quality product rating 2.7,0
2856,OnePlus_Laptop_2855,Laptop,OnePlus,113501,2.9,5,63,OnePlus Laptop premium quality product rating 2.9,1
2857,Lenovo_Tablet_2856,Tablet,Lenovo,36433,3.5,61,45,Lenovo Tablet premium quality product rating 3.5,1
2858,Sony_Gaming Console_2857,Gaming Console,Sony,112904,4.2,9,21,Sony Gaming Console premium quality product rating 4.2,0
2859,OnePlus_Laptop_2858,Laptop,OnePlus,17473,3.7,13,18,OnePlus Laptop premium quality product rating 3.7,1
2860,Apple_Laptop_2859,Laptop,Apple,46514,4.8,68,28,Apple Laptop premium quality product rating 4.8,1
2861,HP_Smartwatch_2860,Smartwatch,HP,18188,3.3,98,6,HP Smartwatch premium quality product rating 3.3,0
2862,Dell_Camera_2861,Camera,Dell,128651,3.0,87,60,Dell Camera premium quality product rating 3.0,1
2863,Asus_Gaming Console_2862,Gaming Console,Asus,46986,3.0,34,64,Asus Gaming Console premium quality product rating 3.0,0
2864,Apple_Headphones_2863,Headphones,Apple,48341,3.7,18,41,Apple Headphones premium quality product rating 3.7,1
2865,HP_Smartphone_2864,Smartphone,HP,100977,3.9,54,35,HP Smartphone premium quality product rating 3.9,1
2866,OnePlus_Laptop_2865,Laptop,OnePlus,50200,2.5,44,1,OnePlus Laptop premium quality product rating 2.5,1
2867,Asus_Smartphone_2866,Smartphone,Asus,5530,3.2,89,0,Asus Smartphone premium quality product rating 3.2,1
2868,Samsung_Headphones_2867,Headphones,Samsung,7781,4.5,19,12,Samsung Headphones premium quality product rating 4.5,0
2869,OnePlus_Laptop_2868,Laptop,OnePlus,126265,4.2,89,58,OnePlus Laptop premium quality product rating 4.2,1
2870,Asus_Television_2869,Television,Asus,16320,3.2,41,69,Asus Television premium quality product rating 3.2,1
2871,Sony_Smartwatch_2870,Smartwatch,Sony,16780,3.7,74,50,Sony Smartwatch premium quality product rating 3.7,1
2872,Dell_Smartwatch_2871,Smartwatch,Dell,138001,4.5,99,36,Dell Smartwatch premium quality product rating 4.5,1
2873,Sony_Television_2872,Television,Sony,129281,4.7,92,55,Sony Television premium quality product rating 4.7,0
2874,Apple_Smartwatch_2873,Smartwatch,Apple,70572,3.7,14,43,Apple Smartwatch premium quality product rating 3.7,0
2875,Apple_Laptop_2874,Laptop,Apple,74654,4.7,28,3,Apple Laptop premium quality product rating 4.7,1
2876,Asus_Laptop_2875,Laptop,Asus,127416,4.8,39,5,Asus Laptop premium quality product rating 4.8,0
2877,Apple_Smartwatch_2876,Smartwatch,Apple,127722,2.6,65,7,Apple Smartwatch premium quality product rating 2.6,1
2878,Samsung_Headphones_2877,Headphones,Samsung,125045,3.1,5,3,Samsung Headphones premium quality product rating 3.1,1
2879,Lenovo_Smartphone_2878,Smartphone,Lenovo,8244,3.2,22,55,Lenovo Smartphone premium quality product rating 3.2,0
2880,Dell_Tablet_2879,Tablet,Dell,127963,3.8,80,65,Dell Tablet premium quality product rating 3.8,1
2881,Sony_Gaming Console_2880,Gaming Console,Sony,17521,4.0,9,53,Sony Gaming Console premium quality product rating 4.0,1
2882,Apple_Smartphone_2881,Smartphone,Apple,126638,3.3,25,65,Apple Smartphone premium quality product rating 3.3,1
2883,OnePlus_Tablet_2882,Tablet,OnePlus,91991,2.5,31,10,OnePlus Tablet premium quality product rating 2.5,1
2884,Asus_Tablet_2883,Tablet,Asus,60820,4.8,56,40,Asus Tablet premium quality product rating 4.8,1
2885,Apple_Camera_2884,Camera,Apple,9944,4.2,76,69,Apple Camera premium quality product rating 4.2,0
2886,Sony_Tablet_2885,Tablet,Sony,60569,4.3,55,20,Sony Tablet premium quality product rating 4.3,0
2887,OnePlus_Laptop_2886,Laptop,OnePlus,84072,4.8,48,53,OnePlus Laptop premium quality product rating 4.8,1
2888,Apple_Tablet_2887,Tablet,Apple,58509,2.6,43,7,Apple Tablet premium quality product rating 2.6,0
2889,Asus_Smartphone_2888,Smartphone,Asus,80348,4.5,4,7,Asus Smartphone premium quality product rating 4.5,0
2890,Samsung_Smartphone_2889,Smartphone,Samsung,55697,4.3,25,56,Samsung Smartphone premium quality product rating 4.3,1
2891,Apple_Headphones_2890,Headphones,Apple,58318,3.7,81,2,Apple Headphones premium quality product rating 3.7,0
2892,Dell_Tablet_2891,Tablet,Dell,54545,4.5,8,54,Dell Tablet premium quality product rating 4.5,0
2893,Samsung_Smartphone_2892,Smartphone,Samsung,135126,3.9,45,49,Samsung Smartphone premium quality product rating 3.9,1
2894,HP_Laptop_2893,Laptop,HP,68305,3.9,15,13,HP Laptop premium quality product rating 3.9,1
2895,HP_Headphones_2894,Headphones,HP,146320,2.7,58,48,HP Headphones premium quality product rating 2.7,1
